label,project,cohort,rep,module,document_id,source_type,fields
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Collection,ro_crate_metadata,RO-Crate,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,bmj_protocol_publication,publication,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,dataset_documentation,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,dataset_documentation_v3,documentation,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,fairhub_dataset,data resource,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,fairhub_dataset_v3,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,fairhub_dataset_v3_api,structured metadata,29
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,irb_protocol,IRB,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,nature_metabolism_publication,publication,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Composition,ro_crate_metadata,RO-Crate,8
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,bmj_protocol_publication,publication,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,dataset_documentation_v3,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,dataset_license,license,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,fairhub_dataset_v3,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,fairhub_dataset_v3_api,structured metadata,7
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,irb_protocol,IRB,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Data Governance,ro_crate_metadata,RO-Crate,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Dataset (top level),dataset_documentation_v3,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Dataset (top level),fairhub_dataset_v3,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Dataset (top level),fairhub_dataset_v3_api,structured metadata,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Dataset (top level),irb_protocol,IRB,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Dataset (top level),nih_reporter_project,NIH project page,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Dataset (top level),ro_crate_metadata,RO-Crate,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Distribution,fairhub_dataset_v3_api,structured metadata,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Ethics,bmj_protocol_publication,publication,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Ethics,fairhub_dataset_v3_api,structured metadata,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Ethics,ro_crate_metadata,RO-Crate,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,FileCollection,fairhub_dataset_v3_api,structured metadata,40
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,FileCollection,ro_crate_metadata,RO-Crate,9
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Human,bmj_protocol_publication,publication,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Human,fairhub_dataset_v3_api,structured metadata,6
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Human,irb_protocol,IRB,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Human,nature_metabolism_publication,publication,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Human,ro_crate_metadata,RO-Crate,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Maintenance,bmj_protocol_publication,publication,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Maintenance,fairhub_dataset,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Maintenance,fairhub_dataset_v3,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Maintenance,fairhub_dataset_v3_api,structured metadata,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Maintenance,nature_metabolism_publication,publication,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Maintenance,ro_crate_metadata,RO-Crate,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Metadata (Information),dataset_license,license,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Metadata (Information),fairhub_dataset_v3,data resource,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Metadata (Information),fairhub_dataset_v3_api,structured metadata,8
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Metadata (Information),nature_metabolism_publication,publication,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Metadata (Information),ro_crate_metadata,RO-Crate,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Motivation,bmj_protocol_publication,publication,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Motivation,fairhub_dataset_v3_api,structured metadata,8
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Motivation,nature_metabolism_publication,publication,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Motivation,nih_reporter_project,NIH project page,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Motivation,ro_crate_metadata,RO-Crate,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Preprocessing,bmj_protocol_publication,publication,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Preprocessing,fairhub_dataset_v3_api,structured metadata,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Uses,dataset_license,license,7
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Uses,fairhub_dataset_v3_api,structured metadata,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Variables,bmj_protocol_publication,publication,14
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Variables,fairhub_dataset_v3_api,structured metadata,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,AI_READI,v8,3,Variables,irb_protocol,IRB,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Collection,biorxiv_preprint,preprint,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Collection,june_2026_dataverse_release,data resource,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Collection,march_2025_dataverse_release,historical data release,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Collection,october_2025_dataverse_release,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Composition,biorxiv_preprint,preprint,7
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Composition,june_2025_dataverse_release,historical data release,11
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Composition,june_2026_dataverse_release,data resource,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Composition,march_2025_dataverse_release,historical data release,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Composition,nature_publication,publication,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Composition,october_2025_dataverse_release,data resource,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Data Governance,biorxiv_preprint,preprint,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Data Governance,dataset_license,license,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Data Governance,june_2025_dataverse_release,historical data release,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Dataset (top level),biorxiv_preprint,preprint,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Dataset (top level),june_2026_dataverse_release,data resource,5
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Dataset (top level),march_2025_dataverse_release,historical data release,3
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Dataset (top level),october_2025_dataverse_release,data resource,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Dataset (top level),project_documentation,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Distribution,october_2025_dataverse_release,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Ethics,biorxiv_preprint,preprint,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Ethics,june_2025_dataverse_release,historical data release,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,FileCollection,june_2026_dataverse_release,data resource,10
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Human,biorxiv_preprint,preprint,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Human,june_2025_dataverse_release,historical data release,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Maintenance,data_release_documentation,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Maintenance,june_2025_dataverse_release,historical data release,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Maintenance,nih_reporter_project,NIH project page,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Maintenance,october_2025_dataverse_release,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Maintenance,project_documentation,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Metadata (Information),biorxiv_preprint,preprint,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Metadata (Information),data_release_documentation,documentation,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Metadata (Information),june_2025_dataverse_release,historical data release,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Metadata (Information),june_2026_dataverse_release,data resource,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Metadata (Information),march_2025_dataverse_release,historical data release,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,biorxiv_preprint,preprint,6
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,june_2025_dataverse_release,historical data release,10
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,june_2026_dataverse_release,data resource,1
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,march_2025_dataverse_release,historical data release,20
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,nature_publication,publication,2
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,nih_reporter_project,NIH project page,4
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Motivation,october_2025_dataverse_release,data resource,18
2026-09-04g_claude-opus-5-api-generic-v8_rep3,CM4AI,v8,3,Uses,june_2025_dataverse_release,historical data release,5
